x_ener_n0  ener_new_arr_n0
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.071519642055321686e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.071519642055272836e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 2.352856422777985124e+00
0.000000000000000000e+00 6.603578451786807690e+00
0.000000000000000000e+00 6.292199347017716882e+00
