x_ener_n0  ener_new_arr_n0
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763594144042e+00
0.000000000000000000e+00 2.359557763594144042e+00
0.000000000000000000e+00 2.359557763594144042e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763594144042e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763592705637e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763596736191e+00
0.000000000000000000e+00 2.359557763594144042e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763595756974e+00
0.000000000000000000e+00 2.359557763592705637e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769401626009e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769400289745e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 3.441262769398633736e+00
0.000000000000000000e+00 6.622776432071106001e+00
0.000000000000000000e+00 6.622776432070912378e+00
0.000000000000000000e+00 6.622776432070912378e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432070912378e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
0.000000000000000000e+00 6.622776432072507546e+00
