x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963596030233e+00
0.000000000000000000e+00 6.214713963595379198e+00
0.000000000000000000e+00 6.214713963594961754e+00
0.000000000000000000e+00 6.214713963596030233e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963596030233e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238406872e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 6.619755802238264764e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860803725617e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860801624187e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860803068365e+00
0.000000000000000000e+00 9.252926860802595854e+00
0.000000000000000000e+00 1.048884112629797905e+01
0.000000000000000000e+00 1.048884112629797905e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629849952e+01
0.000000000000000000e+00 1.048884112629867182e+01
0.000000000000000000e+00 1.048884112629899512e+01
0.000000000000000000e+00 1.048884112629606769e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629849952e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629849952e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.048884112629849952e+01
0.000000000000000000e+00 1.048884112629934862e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695481913e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.267551714695651377e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059451086e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059084979e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059451086e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059484127e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059084979e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059503134e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.497266842059497982e+01
0.000000000000000000e+00 1.497266842059656433e+01
0.000000000000000000e+00 1.753704630477962212e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477962212e+01
0.000000000000000000e+00 1.753704630477952975e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477962212e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477667692e+01
0.000000000000000000e+00 1.753704630477667692e+01
0.000000000000000000e+00 1.753704630477952975e+01
0.000000000000000000e+00 1.753704630477928816e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477952975e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 1.753704630477952975e+01
0.000000000000000000e+00 1.753704630477952975e+01
0.000000000000000000e+00 1.753704630477876591e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209758783e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209602819e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.029628883209796797e+01
0.000000000000000000e+00 2.029628883209796797e+01
0.000000000000000000e+00 2.029628883209796797e+01
0.000000000000000000e+00 2.029628883209796797e+01
0.000000000000000000e+00 2.029628883209885615e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503410975971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411031748e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411083618e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.323495503411002971e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402051908907e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052102530e+01
0.000000000000000000e+00 2.633634402052222612e+01
