x_ener_n4  ener_new_arr_n4
0.000000000000000000e+00 1.566535999526555090e+00
0.000000000000000000e+00 1.562483834527300885e+00
0.000000000000000000e+00 1.558427522145186428e+00
0.000000000000000000e+00 1.554374054362624991e+00
0.000000000000000000e+00 1.550331335241873720e+00
0.000000000000000000e+00 1.546308241056339572e+00
0.000000000000000000e+00 1.542314674889156745e+00
0.000000000000000000e+00 1.538361612418716051e+00
0.000000000000000000e+00 1.534461134601605714e+00
0.000000000000000000e+00 1.530626442234046758e+00
0.000000000000000000e+00 1.526871845791104576e+00
0.000000000000000000e+00 1.523212723071395658e+00
0.000000000000000000e+00 1.519665435392551167e+00
0.000000000000000000e+00 1.516247191857944765e+00
0.000000000000000000e+00 1.512975849645009863e+00
0.000000000000000000e+00 1.509869637172079004e+00
0.000000000000000000e+00 1.506946786321443632e+00
0.000000000000000000e+00 1.504225060149801285e+00
0.000000000000000000e+00 1.501721164335834802e+00
0.000000000000000000e+00 1.499450034883281990e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 1.489691579756411421e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193919245919e+00
0.000000000000000000e+00 2.357357193913173443e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 2.357357193916822968e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706269747635e+00
0.000000000000000000e+00 5.878419706271883705e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 6.609158772248349578e+00
0.000000000000000000e+00 6.609158772245626423e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555669235e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928557937642e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 9.089661928555971215e+00
0.000000000000000000e+00 1.034148175918966039e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919041890e+01
0.000000000000000000e+00 1.034148175919041890e+01
0.000000000000000000e+00 1.034148175918966039e+01
0.000000000000000000e+00 1.034148175919168189e+01
0.000000000000000000e+00 1.034148175918966039e+01
0.000000000000000000e+00 1.034148175919041890e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919041890e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.034148175919249013e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607851891e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607726302e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607658090e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607968420e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.250200729607682248e+01
0.000000000000000000e+00 1.250200729607550976e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499209338e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499493023e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499375250e+01
0.000000000000000000e+00 1.478654366499345940e+01
0.000000000000000000e+00 1.478654366499375250e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.478654366499517891e+01
0.000000000000000000e+00 1.478654366499308637e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903062636e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903130138e+01
0.000000000000000000e+00 1.733981242903169573e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845539426e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845579571e+01
0.000000000000000000e+00 2.008904806845539426e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845658797e+01
0.000000000000000000e+00 2.008904806845539426e+01
0.000000000000000000e+00 2.008904806845539426e+01
0.000000000000000000e+00 2.008904806845568913e+01
0.000000000000000000e+00 2.008904806845579571e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845640323e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845455582e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845560742e+01
0.000000000000000000e+00 2.008904806845539426e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840168901e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840202297e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840061254e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100840221126e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.301840100839967818e+01
0.000000000000000000e+00 2.301840100840246706e+01
0.000000000000000000e+00 2.611096835514394243e+01
0.000000000000000000e+00 2.611096835514481640e+01
0.000000000000000000e+00 2.611096835514453929e+01
0.000000000000000000e+00 2.611096835514453929e+01
0.000000000000000000e+00 2.611096835514453929e+01
0.000000000000000000e+00 2.611096835514453929e+01
0.000000000000000000e+00 2.611096835514481640e+01
0.000000000000000000e+00 2.611096835514481640e+01
0.000000000000000000e+00 2.611096835514481640e+01
0.000000000000000000e+00 2.611096835514453929e+01
